User Id,Username,Name,Avtar Template,Moderator,Trust Level
14034,JasonB,JasonB,https://avatars.discourse-cdn.com/v4/letter/j/a587f6/{size}.png,False,0
7656,Plutus,PlutusDAO,https://avatars.discourse-cdn.com/v4/letter/p/258eb7/{size}.png,False,2
11119,Goodo,Goodo,https://avatars.discourse-cdn.com/v4/letter/g/a9a28c/{size}.png,False,2
10404,OB1,,https://avatars.discourse-cdn.com/v4/letter/o/b782af/{size}.png,False,1
14353,Torque,,https://avatars.discourse-cdn.com/v4/letter/t/da6949/{size}.png,False,0
14916,wagmi771,wagmi771,https://avatars.discourse-cdn.com/v4/letter/w/50afbb/{size}.png,False,0
12904,thechaingamer.eth,Ali Husain,/user_avatar/forum.arbitrum.foundation/thechaingamer.eth/{size}/3705_2.png,False,2
798,Larva,Larva,/user_avatar/forum.arbitrum.foundation/larva/{size}/1896_2.png,False,2
7988,krst,Krzysztof 'krst' Urbański L2BEAT 💗,/user_avatar/forum.arbitrum.foundation/krst/{size}/1357_2.png,False,2
13873,AbdullahUmar,,/user_avatar/forum.arbitrum.foundation/abdullahumar/{size}/5025_2.png,False,2
12026,Sinkas,Anastassis Oikonomopoulos,/user_avatar/forum.arbitrum.foundation/sinkas/{size}/2958_2.png,False,2
4985,dzack23,Daniel,/user_avatar/forum.arbitrum.foundation/dzack23/{size}/746_2.png,False,2
4177,cattin,Cattin | SEEDLatam,/user_avatar/forum.arbitrum.foundation/cattin/{size}/2605_2.png,False,2
11941,Pepperoni_Jo3,Pepperoni Jo3,/user_avatar/forum.arbitrum.foundation/pepperoni_jo3/{size}/3198_2.png,False,2
7911,Mysterymen,Mysterymen,/user_avatar/forum.arbitrum.foundation/mysterymen/{size}/4208_2.png,False,1
10663,Augustus,,https://avatars.discourse-cdn.com/v4/letter/a/d26b3c/{size}.png,False,1
8213,yabirgb,Yabir,/user_avatar/forum.arbitrum.foundation/yabirgb/{size}/1353_2.png,False,2
1137,PennBlockchain,FranklinDAO (Prev. Penn Blockchain),/user_avatar/forum.arbitrum.foundation/pennblockchain/{size}/2030_2.png,False,2
13905,Immutablelawyer,Joseph,/user_avatar/forum.arbitrum.foundation/immutablelawyer/{size}/5157_2.png,False,2
8089,Dog,Dog,/user_avatar/forum.arbitrum.foundation/dog/{size}/2564_2.png,False,2
13200,Midgetwhale,,https://avatars.discourse-cdn.com/v4/letter/m/eb8c5e/{size}.png,False,2
12293,realdumbird,dumbird-MUX,/user_avatar/forum.arbitrum.foundation/realdumbird/{size}/3069_2.png,False,2
14458,KarlaGod,KarlaGod,/user_avatar/forum.arbitrum.foundation/karlagod/{size}/5931_2.png,False,1
12166,pedrob,pedro,/user_avatar/forum.arbitrum.foundation/pedrob/{size}/4910_2.png,False,2
6529,Griff,Griff Green,/user_avatar/forum.arbitrum.foundation/griff/{size}/964_2.png,False,2
3964,ITUblockchain,ITU Blockchain,/user_avatar/forum.arbitrum.foundation/itublockchain/{size}/558_2.png,False,2
7290,coinflip,coinflipcanada,/user_avatar/forum.arbitrum.foundation/coinflip/{size}/4041_2.png,False,2
11853,Myrddin,Myrddin,/user_avatar/forum.arbitrum.foundation/myrddin/{size}/2580_2.png,False,1
12146,DoomedCapital,,/user_avatar/forum.arbitrum.foundation/doomedcapital/{size}/2940_2.png,False,2
14668,blanklee,Blank@scattering.io,https://avatars.discourse-cdn.com/v4/letter/b/eb8c5e/{size}.png,False,1
11843,ismailemin,İsmail Emin,/user_avatar/forum.arbitrum.foundation/ismailemin/{size}/2572_2.png,False,2
13285,BAB256,Brian Bruce,/user_avatar/forum.arbitrum.foundation/bab256/{size}/6173_2.png,False,1
1761,mhiztasolid,Victor Okeke,/user_avatar/forum.arbitrum.foundation/mhiztasolid/{size}/217_2.png,False,2
14648,Billi,Doun,https://avatars.discourse-cdn.com/v4/letter/b/e79b87/{size}.png,False,0
14509,TheDefiant,Devin Sawyer,/user_avatar/forum.arbitrum.foundation/thedefiant/{size}/6050_2.png,False,1
14209,Rainy,Rain,/user_avatar/forum.arbitrum.foundation/rainy/{size}/5440_2.png,False,0
12710,SEEDGov,SEED Latam Arbitrum,/user_avatar/forum.arbitrum.foundation/seedgov/{size}/3543_2.png,False,2
14516,ElixExo,Elix Exo,/user_avatar/forum.arbitrum.foundation/elixexo/{size}/6029_2.png,False,0
14354,Agate,Nashons Agate,https://avatars.discourse-cdn.com/v4/letter/a/a9adbd/{size}.png,False,1
10290,peter,peter,https://avatars.discourse-cdn.com/v4/letter/p/278dde/{size}.png,False,2
11437,PSY,PSY,/user_avatar/forum.arbitrum.foundation/psy/{size}/3976_2.png,False,1
10570,ameeradmi,,/user_avatar/forum.arbitrum.foundation/ameeradmi/{size}/2254_2.png,False,2
10957,cryptomickbit,michael,https://avatars.discourse-cdn.com/v4/letter/c/df705f/{size}.png,False,1
11499,sneddles,sned ti,https://avatars.discourse-cdn.com/v4/letter/s/b9bd4f/{size}.png,False,2
14449,diana2024,diana,/user_avatar/forum.arbitrum.foundation/diana2024/{size}/5927_2.png,False,0
10318,stonecoldpat,Patrick McCorry,/user_avatar/forum.arbitrum.foundation/stonecoldpat/{size}/1735_2.png,True,4
9572,Scalene,Scalene,/user_avatar/forum.arbitrum.foundation/scalene/{size}/4931_2.png,False,2
13082,Aronium,Aron Rash,https://avatars.discourse-cdn.com/v4/letter/a/2acd7d/{size}.png,False,0
13281,JLD,,https://avatars.discourse-cdn.com/v4/letter/j/51bf81/{size}.png,False,0
13424,PerseusPfohl,PerseusPfohl,https://avatars.discourse-cdn.com/v4/letter/p/da6949/{size}.png,False,0
11785,Janabe,Jana Bertram,https://avatars.discourse-cdn.com/v4/letter/j/b9e5f3/{size}.png,False,2
8179,Michigan_Blockchain,Michigan_Blockchain,/user_avatar/forum.arbitrum.foundation/michigan_blockchain/{size}/1275_2.png,False,2
12589,Sushi,Sushi,/user_avatar/forum.arbitrum.foundation/sushi/{size}/3376_2.png,False,2
12685,Neiltbe,Neil B,https://avatars.discourse-cdn.com/v4/letter/n/7feea3/{size}.png,False,0
12668,ApeSwap,ApeBond,/user_avatar/forum.arbitrum.foundation/apeswap/{size}/7048_2.png,False,1
12183,cliffton.eth,Cliff,/user_avatar/forum.arbitrum.foundation/cliffton.eth/{size}/2919_2.png,True,4
263,nach211,,https://avatars.discourse-cdn.com/v4/letter/n/e79b87/{size}.png,False,1
11831,Strife,Strife,https://avatars.discourse-cdn.com/v4/letter/s/2acd7d/{size}.png,False,2
6299,novariver,Cosmo,https://avatars.discourse-cdn.com/v4/letter/n/ac8455/{size}.png,False,1
11927,jerame20,Jeremy,/user_avatar/forum.arbitrum.foundation/jerame20/{size}/2987_2.png,False,2
12287,zemse,Soham Zemse,/user_avatar/forum.arbitrum.foundation/zemse/{size}/3061_2.png,False,0
1,hkalodner,Harry Kalodner,/user_avatar/forum.arbitrum.foundation/hkalodner/{size}/3_2.png,False,4
13897,shengli,zhang,https://avatars.discourse-cdn.com/v4/letter/s/df705f/{size}.png,False,0
14271,vmark,,/user_avatar/forum.arbitrum.foundation/vmark/{size}/5494_2.png,False,0
7334,BlockworksResearch,Blockworks Research,/user_avatar/forum.arbitrum.foundation/blockworksresearch/{size}/1093_2.png,False,2
4343,gauntlet,Gauntlet Team,/user_avatar/forum.arbitrum.foundation/gauntlet/{size}/3140_2.png,False,2
12789,bflynn,,https://avatars.discourse-cdn.com/v4/letter/b/ec9cab/{size}.png,False,2
336,tnorm,tnorm,/user_avatar/forum.arbitrum.foundation/tnorm/{size}/2054_2.png,False,2
11824,mfer,,/user_avatar/forum.arbitrum.foundation/mfer/{size}/2555_2.png,False,2
14148,EventHorizon,DonOfDAOs,/user_avatar/forum.arbitrum.foundation/eventhorizon/{size}/5363_2.png,False,1
14166,Hannes,Hannes,https://avatars.discourse-cdn.com/v4/letter/h/f0a364/{size}.png,False,0
8250,404DAO,404 DAO,/user_avatar/forum.arbitrum.foundation/404dao/{size}/1291_2.png,False,2
14019,hen_immunefi,,https://avatars.discourse-cdn.com/v4/letter/h/4491bb/{size}.png,False,1
11869,Kubilay_MatrixedLink,,https://avatars.discourse-cdn.com/v4/letter/k/ed655f/{size}.png,False,1
8318,ChainLinkGod,,/user_avatar/forum.arbitrum.foundation/chainlinkgod/{size}/1313_2.png,False,2
59,olimpio,olimpio,/user_avatar/forum.arbitrum.foundation/olimpio/{size}/11_2.png,False,2
12304,chuygarcia.eth,Chuy Garcia,/user_avatar/forum.arbitrum.foundation/chuygarcia.eth/{size}/3088_2.png,False,1
7486,dk3,DK from Premia,/user_avatar/forum.arbitrum.foundation/dk3/{size}/4808_2.png,False,2
11995,Sebix,,/user_avatar/forum.arbitrum.foundation/sebix/{size}/3219_2.png,False,2
14120,idecentralized,Anthony Bertolino,/user_avatar/forum.arbitrum.foundation/idecentralized/{size}/5340_2.png,False,0
14064,casperBGD,,https://avatars.discourse-cdn.com/v4/letter/c/7ea924/{size}.png,False,1
14127,Uglyceleb,Abdulsamii,https://avatars.discourse-cdn.com/v4/letter/u/9f8e36/{size}.png,False,0
13967,Halborn,Halborn,/user_avatar/forum.arbitrum.foundation/halborn/{size}/5126_2.png,False,1
11825,CastleCapital,Castle Labs,/user_avatar/forum.arbitrum.foundation/castlecapital/{size}/2556_2.png,False,2
13635,BigBen,,/user_avatar/forum.arbitrum.foundation/bigben/{size}/4647_2.png,False,2
5,eli_defi,Elias,/user_avatar/forum.arbitrum.foundation/eli_defi/{size}/3424_2.png,True,4
1512,raho,Ryan,https://avatars.discourse-cdn.com/v4/letter/r/bbce88/{size}.png,False,1
13042,Quazia,quazia,https://avatars.discourse-cdn.com/v4/letter/q/ad7895/{size}.png,False,1
11252,Soby,,/user_avatar/forum.arbitrum.foundation/soby/{size}/2773_2.png,False,2
13946,Yodab,,https://avatars.discourse-cdn.com/v4/letter/y/65b543/{size}.png,False,1
13720,Viperr,Viperr,https://avatars.discourse-cdn.com/v4/letter/v/58f4c7/{size}.png,False,1
13825,kohshiba,,/user_avatar/forum.arbitrum.foundation/kohshiba/{size}/4940_2.png,False,0
13915,Sherlock,Sherlock,/user_avatar/forum.arbitrum.foundation/sherlock/{size}/5080_2.png,False,1
13229,KeepBuildong,Franky4finger,/user_avatar/forum.arbitrum.foundation/keepbuildong/{size}/4246_2.png,False,1
13974,0xteagan,Teagan,/user_avatar/forum.arbitrum.foundation/0xteagan/{size}/5132_2.png,False,0
13847,Cyfrin,Cyfrin,/user_avatar/forum.arbitrum.foundation/cyfrin/{size}/4980_2.png,False,1
13931,StargateGavin,,https://avatars.discourse-cdn.com/v4/letter/s/3da27b/{size}.png,False,0
13875,Dedaub,Dedaub,/user_avatar/forum.arbitrum.foundation/dedaub/{size}/5006_2.png,False,1
13952,neville,Neville Grech,/user_avatar/forum.arbitrum.foundation/neville/{size}/6482_2.png,False,1
7277,limes,limes.eth,/user_avatar/forum.arbitrum.foundation/limes/{size}/1085_2.png,False,2
13828,jellyfish,,https://avatars.discourse-cdn.com/v4/letter/j/a3d4f5/{size}.png,False,1
13824,Womnayden,,/user_avatar/forum.arbitrum.foundation/womnayden/{size}/4939_2.png,False,0
13876,SlashFintech,kato_SlashFintech,https://avatars.discourse-cdn.com/v4/letter/s/b38774/{size}.png,False,0
12299,ModalQuant,coinflipper,/user_avatar/forum.arbitrum.foundation/modalquant/{size}/3082_2.png,False,2
12648,sahijeevan,sahijeevan,/user_avatar/forum.arbitrum.foundation/sahijeevan/{size}/3415_2.png,False,2
13804,supercoolkay,,https://avatars.discourse-cdn.com/v4/letter/s/ecc23a/{size}.png,False,0
7734,Cryptocafe,Nicolas,https://avatars.discourse-cdn.com/v4/letter/c/e56c9b/{size}.png,False,1
11095,Chyppy95,Thuy,https://avatars.discourse-cdn.com/v4/letter/c/c37758/{size}.png,False,0
10702,Sparky-Faker,,/user_avatar/forum.arbitrum.foundation/sparky-faker/{size}/2403_2.png,False,2
10968,Cfhgoregrinder,Mike,/user_avatar/forum.arbitrum.foundation/cfhgoregrinder/{size}/1994_2.png,False,1
13800,MrGrim6807,Jeffery crouch,https://avatars.discourse-cdn.com/v4/letter/m/bcef8e/{size}.png,False,1
10197,hairaa,,https://avatars.discourse-cdn.com/v4/letter/h/91b2a8/{size}.png,False,1
11210,brichis,Bricia Guzman,https://avatars.discourse-cdn.com/v4/letter/b/3d9bf3/{size}.png,False,1
10033,cryptopia,,/user_avatar/forum.arbitrum.foundation/cryptopia/{size}/1640_2.png,False,1
11419,seedlatam,SEED Latam,/user_avatar/forum.arbitrum.foundation/seedlatam/{size}/2240_2.png,False,2
13014,Magdal3na,Magdalena,/user_avatar/forum.arbitrum.foundation/magdal3na/{size}/3934_2.png,False,0
13049,zilayo,zilayo,https://avatars.discourse-cdn.com/v4/letter/z/82dd89/{size}.png,False,0
12316,0xAC,ac,https://avatars.discourse-cdn.com/v4/letter/0/dbc845/{size}.png,False,1
12627,Tran.duc,Tran Cao DUc,https://avatars.discourse-cdn.com/v4/letter/t/a9adbd/{size}.png,False,1
12274,0xNSE,0xNES,/user_avatar/forum.arbitrum.foundation/0xnse/{size}/3044_2.png,False,1
3768,noturhandle,,https://avatars.discourse-cdn.com/v4/letter/n/49beb7/{size}.png,False,1
12461,seijaku,,https://avatars.discourse-cdn.com/v4/letter/s/ba9def/{size}.png,False,0
12464,KriptoGelisim,alper,https://avatars.discourse-cdn.com/v4/letter/k/a8b319/{size}.png,False,1
9547,water,water,https://avatars.discourse-cdn.com/v4/letter/w/a698b9/{size}.png,False,1
7373,Camelot,,/user_avatar/forum.arbitrum.foundation/camelot/{size}/1922_2.png,False,2
11860,MrOakilt,,https://avatars.discourse-cdn.com/v4/letter/m/34f0e0/{size}.png,False,0
11820,frensy,,https://avatars.discourse-cdn.com/v4/letter/f/a4c791/{size}.png,False,1
10618,shotaro,shotaronowhere,/user_avatar/forum.arbitrum.foundation/shotaro/{size}/1883_2.png,False,1
6744,cp287,,/user_avatar/forum.arbitrum.foundation/cp287/{size}/1484_2.png,False,2
10766,Bartek,,https://avatars.discourse-cdn.com/v4/letter/b/bcef8e/{size}.png,False,1
12270,Db_DefiEdge,,https://avatars.discourse-cdn.com/v4/letter/d/b77776/{size}.png,False,2
25,Oxytocin,Oxytocin,/user_avatar/forum.arbitrum.foundation/oxytocin/{size}/108_2.png,False,2
11524,helloshreyas,Shreyas,/user_avatar/forum.arbitrum.foundation/helloshreyas/{size}/2277_2.png,False,1
11933,SPOP,Simona POP,/user_avatar/forum.arbitrum.foundation/spop/{size}/2630_2.png,False,0
11934,JoakimEQ,,https://avatars.discourse-cdn.com/v4/letter/j/97f17d/{size}.png,False,2
12469,watertower2022,harsh,https://avatars.discourse-cdn.com/v4/letter/w/5f8ce5/{size}.png,False,0
12335,venehsoftw,Luis Labori,https://avatars.discourse-cdn.com/v4/letter/v/ecd19e/{size}.png,False,0
12094,ahmedmossati,hmdms,https://avatars.discourse-cdn.com/v4/letter/a/5f9b8f/{size}.png,False,0
12048,Blueweb,Chain_L,/user_avatar/forum.arbitrum.foundation/blueweb/{size}/6133_2.png,False,2
11262,Saurabh,Saurabh,https://avatars.discourse-cdn.com/v4/letter/s/ee7513/{size}.png,False,2
11589,Bobbay,Bobby,/user_avatar/forum.arbitrum.foundation/bobbay/{size}/5950_2.png,False,2
11723,0xdilara,Dilara,/user_avatar/forum.arbitrum.foundation/0xdilara/{size}/2428_2.png,False,2
1584,menaskop,menaskop,/user_avatar/forum.arbitrum.foundation/menaskop/{size}/1029_2.png,False,2
11948,blair,Jacob Blair,https://avatars.discourse-cdn.com/v4/letter/b/c37758/{size}.png,False,1
11791,Nice-place,,/user_avatar/forum.arbitrum.foundation/nice-place/{size}/2706_2.png,False,1
11467,jongjoo,jongjoo lee,https://avatars.discourse-cdn.com/v4/letter/j/c6cbf5/{size}.png,False,1
12133,Elisa,Chiu,https://avatars.discourse-cdn.com/v4/letter/e/96bed5/{size}.png,False,0
10349,0x_Buidler,BoldPanther,/user_avatar/forum.arbitrum.foundation/0x_buidler/{size}/2911_2.png,False,1
11959,Franklin,,https://avatars.discourse-cdn.com/v4/letter/f/3e96dc/{size}.png,False,1
11861,jameskbh,,/user_avatar/forum.arbitrum.foundation/jameskbh/{size}/2667_2.png,False,1
11372,JasonW,Jason Windawi | Alchemy,https://avatars.discourse-cdn.com/v4/letter/j/e47c2d/{size}.png,False,1
11807,Claude,,https://avatars.discourse-cdn.com/v4/letter/c/0ea827/{size}.png,False,1
11890,5ty,Olalekan Fiyinfoluwa ,https://avatars.discourse-cdn.com/v4/letter/5/49beb7/{size}.png,False,0
11576,zhivkoto,,/user_avatar/forum.arbitrum.foundation/zhivkoto/{size}/2329_2.png,False,1
1151,dennison,Dennison Bertram,https://avatars.discourse-cdn.com/v4/letter/d/ee7513/{size}.png,False,2
11144,arbit,,/user_avatar/forum.arbitrum.foundation/arbit/{size}/2400_2.png,False,2
10811,Lenny,Lenny,https://avatars.discourse-cdn.com/v4/letter/l/ba8739/{size}.png,False,0
4309,CryptochicaSEEDLatam,Romina,/user_avatar/forum.arbitrum.foundation/cryptochicaseedlatam/{size}/6004_2.png,False,1
7348,Alphajetix,,https://avatars.discourse-cdn.com/v4/letter/a/cdc98d/{size}.png,False,1
11681,CSARB,CSARV,https://avatars.discourse-cdn.com/v4/letter/c/258eb7/{size}.png,False,0
11463,Damboy,Damboy,https://avatars.discourse-cdn.com/v4/letter/d/35a633/{size}.png,False,2
11534,sheenhx,MXC DAO,https://avatars.discourse-cdn.com/v4/letter/s/977dab/{size}.png,False,1
30,fairu90,SERGEI ANDREENKOV,https://avatars.discourse-cdn.com/v4/letter/f/77aa72/{size}.png,False,1
10203,Simon,,https://avatars.discourse-cdn.com/v4/letter/s/f07891/{size}.png,False,1
11404,iamoracle,iamoracle,https://avatars.discourse-cdn.com/v4/letter/i/58f4c7/{size}.png,False,2
11471,P1556,P1,https://avatars.discourse-cdn.com/v4/letter/p/b487fb/{size}.png,False,1
5645,Tavlius,,/user_avatar/forum.arbitrum.foundation/tavlius/{size}/835_2.png,False,2
1422,Ceazor,Ceazor,/user_avatar/forum.arbitrum.foundation/ceazor/{size}/188_2.png,False,2
11488,0xairboom,,https://avatars.discourse-cdn.com/v4/letter/0/e0b2c6/{size}.png,False,0
5950,brincnomics,,https://avatars.discourse-cdn.com/v4/letter/b/db5fbb/{size}.png,False,1
10329,Larry,Larry the Cucumber | Pickle Finance,/user_avatar/forum.arbitrum.foundation/larry/{size}/1738_2.png,False,1
10335,tricky,,/user_avatar/forum.arbitrum.foundation/tricky/{size}/1751_2.png,False,0
11361,Madbaggins,,https://avatars.discourse-cdn.com/v4/letter/m/aeb1de/{size}.png,False,0
7858,CryptoNick,Nicklas,/user_avatar/forum.arbitrum.foundation/cryptonick/{size}/1204_2.png,False,1
11203,Benjamin.lens,Benjamin.lens,/user_avatar/forum.arbitrum.foundation/benjamin.lens/{size}/2093_2.png,False,2
8362,cryptocomical,,/user_avatar/forum.arbitrum.foundation/cryptocomical/{size}/1321_2.png,False,2
3480,akharito,Alexey,/user_avatar/forum.arbitrum.foundation/akharito/{size}/1646_2.png,False,1
9191,akeelab,Akeel,https://avatars.discourse-cdn.com/v4/letter/a/b5a626/{size}.png,False,0
780,web3bil,bilal bilal,https://avatars.discourse-cdn.com/v4/letter/w/ecccb3/{size}.png,False,1
2073,0xWeston,Weston Nelson,/user_avatar/forum.arbitrum.foundation/0xweston/{size}/4830_2.png,False,2
11392,WhiteHat,White Hat DAO,/user_avatar/forum.arbitrum.foundation/whitehat/{size}/2219_2.png,False,0
11137,Fav_Truffe,Hats Finance,/user_avatar/forum.arbitrum.foundation/fav_truffe/{size}/2059_2.png,False,1
7691,enzo7,enzo,https://avatars.discourse-cdn.com/v4/letter/e/278dde/{size}.png,False,1
10502,sluicejuice1,Jesus at The Temple,/user_avatar/forum.arbitrum.foundation/sluicejuice1/{size}/1890_2.png,False,1
10646,thiccythot,thiccythot,https://avatars.discourse-cdn.com/v4/letter/t/85f322/{size}.png,False,1
7123,lay2000lbs,Leighton Cusack ,https://avatars.discourse-cdn.com/v4/letter/l/a3d4f5/{size}.png,False,1
10638,xdrasticmirror,xdrasticmirror,https://avatars.discourse-cdn.com/v4/letter/x/b9e5f3/{size}.png,False,0
10476,IamRKG,Rohit,/user_avatar/forum.arbitrum.foundation/iamrkg/{size}/1815_2.png,False,1
10613,nigrushka,,https://avatars.discourse-cdn.com/v4/letter/n/ed655f/{size}.png,False,1
10666,Soulllvision,Maksim,https://avatars.discourse-cdn.com/v4/letter/s/dec6dc/{size}.png,False,1
10491,roinevirta,Juuso Roinevirta,/user_avatar/forum.arbitrum.foundation/roinevirta/{size}/1823_2.png,False,1
10477,Soggybiscuit,,https://avatars.discourse-cdn.com/v4/letter/s/51bf81/{size}.png,False,1
10571,proofofsteve,proofofsteve,https://avatars.discourse-cdn.com/v4/letter/p/ecccb3/{size}.png,False,1
2451,Yosef07411,Yosef,https://avatars.discourse-cdn.com/v4/letter/y/ac91a4/{size}.png,False,1
10552,SplitCapital,Zzz,/user_avatar/forum.arbitrum.foundation/splitcapital/{size}/1844_2.png,False,0
10568,CL207,CL207,/user_avatar/forum.arbitrum.foundation/cl207/{size}/1843_2.png,False,0
10657,unlocked,unlocked,https://avatars.discourse-cdn.com/v4/letter/u/3be4f8/{size}.png,False,0
10683,DripGawd,ARboG,https://avatars.discourse-cdn.com/v4/letter/d/d78d45/{size}.png,False,0
